OBJECTID,DamID,Fault length (km),DIST DAM TO FAULT [m],EQ PREF MCE MW,FW or HW,ASSCM Classification,GMM code (1=craton; 2=ext),A12_med,AB06_med,D15_med,ESHM_med,NGAE_med,S09yc_med,S09nc_med,A12_std,AB06_std,D15_std,ESHM_std,NGAE_std,S09yc_std,S09nc_std,A12_wt,AB06_wt,D15_wt,ESHM_wt,NGAE_wt,S09yc_wt,S09nc_wt
1732,241,172,72198.5,7.8,HW,,1,-2.1872846792885245,-2.579129245066658,-2.484481815104651,-1.55770248008054,-1.3154200220026961,-0.964741625550411,-1.9390723699017882,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1733,241,111,86460.7,7.6,HW,,1,-2.361442500729811,-2.730951260311854,-2.75627189042804,-1.8940506187979065,-1.6274712336077801,-1.4874268142604499,-2.2738792355564947,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1734,241,13,99934.0,6.5,HW,,1,-3.4340707402745725,-3.67568239221626,-3.7474464092325945,-2.9933119637651795,-2.8612925085060477,-3.052275650712178,-3.4398218617022955,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1735,242,79,2116.1,7.4,HW,,1,1.0562879958960463,0.9024639358080571,-0.9774286013098632,0.4961267927153551,0.6156507742112874,1.1530949228910754,-0.25363935882441063,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1736,242,54,5934.3,7.3,HW,,1,0.5324575018557894,0.18657608237466847,-1.1542242613478109,0.15405014929359925,0.3976040169168179,0.768435857535383,-0.5104003691130514,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1737,242,24,13791.1,6.8,HW,,1,-0.6306620709511885,-0.9202932699332965,-1.7535628251528497,-0.6432751490802191,-0.25280884930080716,-0.29710363890537284,-1.2617680551461055,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1738,242,17,16873.2,6.7,HW,,1,-0.9730606053371847,-1.2876075886526115,-1.9462783250032376,-0.8783804851957988,-0.5048941333203135,-0.5811563484609216,-1.4815382236133816,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1739,242,54,17130.6,7.3,HW,,1,-0.6212529881461141,-0.9205768246350287,-1.6420785457352713,-0.6017369777050465,-0.18184878659918763,-0.034367712243340676,-1.0883196250247797,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1740,242,42,19580.9,7.1,HW,,1,-0.903649648773977,-1.2295532153912985,-1.8240975963445565,-0.8190960438679019,-0.4171015599612356,-0.3723266920621564,-1.3143167559030253,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1741,242,55,28145.9,7.3,HW,,1,-1.2614816003972564,-1.6165960785145,-1.9812833460987775,-1.0404100486437475,-0.6851148189389976,-0.5417484160128104,-1.4625461416774401,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1742,242,33,33023.0,7.0,HW,,1,-1.6778598511118734,-2.0532739175109986,-2.272460851074097,-1.3751494545067036,-1.0722460747625813,-1.0478725192204519,-1.815213190009474,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1743,242,54,34391.1,7.3,HW,,1,-1.5260180940507493,-1.9001137946955207,-2.1325779640395015,-1.2260077361741861,-0.9017365202394174,-0.763630797412067,-1.6294528401999266,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1744,242,53,34426.6,7.2,HW,,1,-1.5925221058363124,-1.9695816997402809,-2.1879475195778677,-1.2902399513026468,-0.9757669878172566,-0.879463725074296,-1.7024245994974927,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1745,242,10,34992.6,6.4,HW,,1,-2.28797087128097,-2.6416349819989557,-2.7510744809639096,-1.814832539384786,-1.6676620364451025,-1.6736499620661718,-2.3652535666746646,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7361330183314546,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1746,242,15,36720.6,6.6,HW,,1,-2.164739459158192,-2.5358153472760576,-2.637671861245119,-1.7403013062890342,-1.556366198613081,-1.5643141111507988,-2.2379979072208833,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1747,242,43,42156.2,7.1,HW,,1,-1.938584933531301,-2.3349985652351415,-2.4127552400550636,-1.5544956051152135,-1.3209370999706433,-1.2313012126551368,-1.9612059223776144,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1748,242,14,49520.9,6.6,HW,,1,-2.6015081895507683,-2.994637276531809,-2.9141272996382974,-2.073535493952176,-2.0062331586433606,-1.9540484325023515,-2.5414956907628397,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1749,242,172,50796.5,7.8,HW,,1,-1.7474896242395683,-2.132381526709743,-2.1946384298873904,-1.2417983529504053,-1.0022880215161416,-0.5593244017909819,-1.6247141051979037,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1750,242,93,61068.8,7.5,HW,,1,-2.1543671072482713,-2.580997286791758,-2.494984763423725,-1.6322812111270815,-1.39810807497326,-1.1862286944982743,-2.0007433572749913,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1751,242,38,64092.4,7.1,HW,,1,-2.514538875741746,-2.9528798976126716,-2.787235224384708,-1.9862840711339695,-1.8026349833228854,-1.752159897821187,-2.36632015628278,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1752,242,47,72028.3,7.2,HW,,1,-2.592962670080956,-3.0064817244808433,-2.8307084758411976,-2.031685017107933,-1.8291136385777773,-1.782410615816051,-2.4031352055823247,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1753,242,24,98930.0,6.8,HW,,1,-3.0960390501968704,-3.387664501888809,-3.4674555609475473,-2.7214688420128286,-2.529696473512253,-2.7121618845295647,-3.129984049665697,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1883,257,10,43023.8,6.4,HW,,1,-2.5967494165374823,-2.963507191640806,-2.9440700056330065,-2.0516520127641176,-1.9862853147415631,-1.9441689606682702,-2.5751440077687793,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7361330183314546,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1978,275,127,8527.6,7.7,HW,,1,0.2945474448042767,0.09349511573533434,-1.160429869695415,0.0782342884486866,0.36225013830018515,0.9676963670448243,-0.46794984996659894,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1979,275,38,14285.0,7.1,HW,,1,-0.4961562432682663,-0.7807462080018895,-1.6206104971560058,-0.5404873663582791,-0.12850620566882742,-0.0637044864401275,-1.0882134921176019,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1980,275,58,33297.4,7.3,HW,,1,-1.4832032470324774,-1.8542644412361604,-2.1076453360073906,-1.1957709874459164,-0.8659772998601345,-0.727182233624243,-1.6018806317627412,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1981,275,21,74693.7,6.8,HW,,1,-3.000357786170036,-3.3524843092852947,-3.1624544673087747,-2.390811123182627,-2.2536770828562616,-2.3000158655794896,-2.7935183101941465,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1982,275,36,78070.1,7.0,HW,,1,-2.84179727879793,-3.1806117824106726,-3.0528064289704813,-2.2795785248767935,-2.0907780330780024,-2.1341493424215927,-2.662606886261602,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1983,275,14,90569.8,6.6,HW,,1,-3.2966235137903594,-3.5637162494434804,-3.5413878555035105,-2.7846693304822088,-2.653720553187933,-2.79546237939024,-3.212776821096593,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1984,275,32,96139.3,7.0,HW,,1,-2.887599307676625,-3.2068401232131643,-3.272797984702086,-2.5156633234328494,-2.286561837904078,-2.433258304587268,-2.9066068879656113,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1985,275,28,96417.9,6.9,HW,,1,-2.987162475840611,-3.2942046127639695,-3.355597638746042,-2.604772835829742,-2.3959723758414126,-2.5571591029373257,-3.002788206211105,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1986,275,22,101362.0,6.8,HW,,1,-3.1013207125259594,-3.3911946706196696,-3.4952014879938647,-2.7508081923873515,-2.554679100913167,-2.7497252474299265,-3.161168965123824,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1987,275,12,102473.3,6.5,HW,,1,-3.439432966654134,-3.6793683122237733,-3.7773903809014877,-3.0253405618013733,-2.886692241534707,-3.0924870224091974,-3.473291612720532,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2085,288,43,3333.8,7.1,HW,,1,0.8743881303064758,0.5289407593947457,-1.1112710016659755,0.33397459313799227,0.4977417028103191,0.8114248158476072,-0.45620039204043183,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2086,288,53,4573.4,7.2,HW,,1,0.7073409802104499,0.3331620669505696,-1.1263227325076202,0.24843085581563892,0.44534094417550263,0.7951819293988698,-0.47748287778766363,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2087,288,15,9900.0,6.6,HW,,1,-0.3319219027123898,-0.5736201010992238,-1.6757719355126475,-0.43438105139391237,-0.10275874091374818,-0.14915724691232216,-1.1786002058861977,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2088,288,14,11262.6,6.6,HW,,1,-0.49904730292266325,-0.7590598173791482,-1.747098493372405,-0.5460996825944395,-0.18905324399665513,-0.2623019608959771,-1.2616060585197681,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2089,288,93,18984.7,7.5,HW,,1,-0.6561325156123218,-0.9540053087117888,-1.624915360641433,-0.5884122147127631,-0.17148258831013277,0.0884222886493281,-1.0391503765373225,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2090,288,54,19589.7,7.3,HW,,1,-0.7912435789899241,-1.1078544529285634,-1.7283069462443668,-0.7169008954889768,-0.30984124263905044,-0.1652266044947689,-1.183966566751716,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2091,288,10,20162.6,6.4,HW,,1,-1.4729910431431426,-1.7923758595749069,-2.2811200235936266,-1.209099018394065,-0.9349417640266474,-1.005953830280622,-1.8578912725420649,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7361330183314546,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2092,288,17,25467.5,6.7,HW,,1,-1.5500459652833574,-1.9000806515212558,-2.2562723924852457,-1.2903559096832184,-1.002293651854029,-1.0337511545905977,-1.8193751904410074,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2093,288,33,26079.1,7.0,HW,,1,-1.353879897697945,-1.7095094705370433,-2.0866002613676677,-1.142911254030403,-0.7966235103122926,-0.7785238014416449,-1.6120142596369549,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2094,288,47,26669.8,7.2,HW,,1,-1.2511988356228967,-1.6049392676578165,-1.9927864571016252,-1.0490849634446324,-0.6908551005849505,-0.5943358100487712,-1.4878178131595394,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2095,288,38,29935.4,7.1,HW,,1,-1.4718636514786942,-1.8383771013306378,-2.1350950805362596,-1.2175299629850642,-0.9012935358860938,-0.8297943843211952,-1.6550884074564713,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2096,288,54,32345.2,7.3,HW,,1,-1.4448120261584239,-1.8131465860489877,-2.0854370689061565,-1.168725666782951,-0.8358529085735622,-0.694681218224379,-1.5773471338216019,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2097,288,55,36899.0,7.3,HW,,1,-1.6194346881969954,-2.000152159449508,-2.1875933724741854,-1.2922655137859156,-0.9889091180172628,-0.8439218025475718,-1.6904152321970356,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2098,288,42,41983.0,7.1,HW,,1,-1.932945435718103,-2.328988101314425,-2.4092738046642173,-1.550362922360846,-1.3164020830779914,-1.2262898175634565,-1.9573387420784827,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2099,288,79,42075.9,7.4,HW,,1,-1.72959201667273,-2.1193863479407513,-2.238401629786566,-1.3497442830802273,-1.0791478536847992,-0.8752127218294469,-1.734666794072008,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2100,288,54,45281.3,7.3,HW,,1,-1.8922148388034354,-2.292679644507861,-2.353317637319716,-1.4881838669793364,-1.242675961507051,-1.0848685415206734,-1.8753094365472047,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2101,288,24,54379.2,6.8,HW,,1,-2.545916414034756,-2.958670305718744,-2.8476911660516757,-2.0337289536349243,-1.9127862789952585,-1.8757770077833356,-2.4579613180733935,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2102,288,24,57240.9,6.8,HW,,1,-2.6192558091346436,-3.0368210168341565,-2.8967153667797327,-2.0904107256930753,-1.970473225034394,-1.9418128748545755,-2.509494161572233,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2103,288,172,76229.8,7.8,HW,,1,-2.1997856601724624,-2.5849808771409664,-2.5323408472815765,-1.60821279276336,-1.360464385856451,-1.031648881625721,-1.9922227072066443,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2104,288,111,79993.0,7.6,HW,,1,-2.3437495185347634,-2.7215630726882583,-2.6824887136221975,-1.8167640049435574,-1.5640701960155008,-1.3850618900725409,-2.191212843358918,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2105,288,13,98032.2,6.5,HW,,1,-3.4299647144665415,-3.6729218351059183,-3.724691560805846,-2.9688824810407373,-2.8398049128601897,-3.0217293363133964,-3.4144585804740863,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2106,288,57,99338.6,7.3,HW,,1,-2.6242877046064677,-2.967723983207128,-3.087203457922491,-2.2943281881901867,-2.029446031743408,-2.098113646214139,-2.6797401482535146,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2116,291,8,72266.0,6.3,HW,,1,-3.491216552466162,-3.8408280902645147,-3.5662443617219908,-2.750064596967842,-2.7497032464992284,-2.7881853467133983,-3.237511186942388,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7444156272167077,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2117,292,38,5769.9,7.1,HW,,1,0.5001437480595399,0.12844402557521525,-1.2181275669998461,0.10895845998517703,0.35849720828856224,0.6050028590349641,-0.6049470998325788,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2118,292,31,32789.4,7.0,HW,,1,-1.6680725007371269,-2.0429004047174026,-2.266707800590846,-1.3680710828782348,-1.0642941892253703,-1.0395725939859717,-1.8089079278370273,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2119,292,19,51462.2,6.7,HW,,1,-2.560381661894969,-2.9630483307644857,-2.8718665142329116,-2.0451950386036746,-1.9542694665584572,-1.9069779272976062,-2.491102196038407,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2120,292,14.25,63598.5,6.6,HW,,1,-2.9682244439639938,-3.3833837926939325,-3.1614268065303928,-2.3612521324542675,-2.2864026849718813,-2.285722847711805,-2.8014207145229215,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2157,298,19,8235.1,6.7,HW,,1,-0.04386952634067865,-0.3542814147377479,-1.530264157528908,-0.2504348074913946,0.07139756936544878,0.06852611385823776,-1.0046592102115501,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2158,298,38,16974.4,7.1,HW,,1,-0.7169556113245598,-1.0259464423322533,-1.7286449004377724,-0.6907068063529119,-0.2722123537130145,-0.22887194230272256,-1.208893634818026,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2159,298,14.25,46245.3,6.6,HW,,1,-2.5013773798384102,-2.889139467790508,-2.8491269150404555,-1.9963059918306418,-1.8931148031425178,-1.8625881108358668,-2.4696836243920126,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2160,298,31,75132.7,7.0,HW,,1,-2.8212687220631714,-3.1763480004904308,-3.013901479978106,-2.2369810699029236,-2.053557098089598,-2.0813149080631814,-2.6201082617417772,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2186,300,38,910.7,7.1,HW,,1,1.1541714300412669,1.4037026714019745,-1.0453961898756752,0.4910393304514733,0.6314569197472936,0.9481334459541493,-0.3558714301883166,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2187,300,19,40192.2,6.7,HW,,1,-2.2034631061889725,-2.586444730009695,-2.643632438941524,-1.773197256369126,-1.6219503709248806,-1.586218300882837,-2.241002558498882,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
