OBJECTID,DamID,Fault length (km),DIST DAM TO FAULT [m],EQ PREF MCE MW,FW or HW,ASSCM Classification,GMM code (1=craton; 2=ext),A12_med,AB06_med,D15_med,S09nc_med,NGAE_med,A12_std,AB06_std,D15_std,S09nc_std,NGAE_std,A12_wt,AB06_wt,D15_wt,S09nc_wt,NGAE_wt
448,77,85,89300.3,7.5,HW,,2,-2.6538749552150382,-3.042931347733658,-2.84443210619853,-2.3207972395995187,-2.248244662929081,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
449,77,162,104121.5,7.8,HW,,2,-2.4443048972255648,-2.874360698230193,-2.8269268995629937,-2.163273427724058,-2.0590986255016035,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
450,78,62,629.4,7.3,HW,,2,-0.15681480582874271,0.12874841093464906,-1.247405552256352,-0.13666277435771676,-0.31286239827113677,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
451,78,50,6084.0,7.2,HW,,2,-0.5349655207177451,-0.9258112239687867,-1.4709485272789682,-0.5538295404445798,-0.6202113034015369,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
452,78,56,9992.4,7.3,HW,,2,-0.8043003876962375,-1.1601471963145669,-1.5948134772953175,-0.7191518262361939,-0.7670862475067333,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
453,78,34,26718.9,7.0,HW,,2,-1.9653681468094595,-2.409298052297342,-2.300150949369177,-1.8657586795426908,-1.7246292994568442,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
454,78,19,36833.2,6.7,HW,,2,-2.6633055427526773,-3.0747842074537615,-2.772007278239278,-2.611337456935406,-2.4044525267182864,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
455,78,38,39953.8,7.1,HW,,2,-2.305325671077475,-2.750376725140601,-2.4969235840340382,-2.130884584075807,-2.067272415175951,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
456,78,25,40915.2,6.9,HW,,2,-2.541317631986643,-2.971379076827332,-2.6692847903079375,-2.4249842619996413,-2.302702561652573,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
457,78,28,47400.4,6.9,HW,,2,-2.707350556268163,-3.1344083475067337,-2.7773112549105683,-2.5821879344426555,-2.461902992889165,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
458,78,12,48900.9,6.5,HW,,2,-3.27494241891095,-3.650320573271831,-3.1932030690332485,-3.24155015231777,-2.9990503172235665,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
459,78,55,55440.1,7.3,HW,,2,-2.4784318775853453,-2.9281177317232805,-2.595394289852653,-2.189455133390809,-2.1822434065530407,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
460,78,44,55959.0,7.2,HW,,2,-2.577639288164848,-3.0234176360641665,-2.668539665605969,-2.3158181478861444,-2.291003287637133,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
461,78,38,57520.6,7.1,HW,,2,-2.7056271646389676,-3.1456086847134275,-2.761810979718401,-2.4615625272102015,-2.4156091066038363,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
462,78,26,59618.6,6.9,HW,,2,-2.9675725023979687,-3.39090291142029,-2.953662854774735,-2.7614497639559357,-2.6771174102352866,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
463,78,25,59987.8,6.9,HW,,2,-2.974596044908837,-3.397852911878704,-2.9585563421157524,-2.765868822994738,-2.6830592325300646,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
464,78,11,60599.7,6.4,HW,,2,-3.689894232409291,-4.042669274094197,-3.4847954708769535,-3.5793627354006103,-3.351264168130593,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
465,78,24,60823.0,6.8,HW,,2,-3.114392463210128,-3.526765033191349,-3.061094861225455,-2.9235891436565313,-2.8186302505381113,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
466,78,53,63613.0,7.2,HW,,2,-2.717267471872353,-3.162309232828372,-2.7656596898744623,-2.4047200159031052,-2.385415242518718,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
467,78,14,72547.3,6.6,HW,,2,-3.597022965492621,-3.941398457241011,-3.412398009366325,-3.376243069052443,-3.190346834797151,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
468,78,2,76342.7,5.6,HW,,2,-5.562772982008454,-5.601019443709297,-4.853878299536191,-4.985092799643477,-4.885821902312806,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
469,78,66,76617.2,7.4,HW,,2,-2.7402882099115318,-3.103802528107743,-2.779338988397659,-2.306501289869321,-2.281376408549139,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
470,78,78,77462.1,7.4,HW,,2,-2.7519379467423515,-3.1047530770030245,-2.788053246011025,-2.315044565860748,-2.2868145311299894,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
471,78,14,79440.9,6.6,HW,,2,-3.7050182618734486,-3.9491540541927357,-3.492622961902853,-3.451665446962795,-3.2421473471602473,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
472,78,14,80339.6,6.6,HW,,2,-3.718408217850227,-3.9501651304055296,-3.502717342213379,-3.4612676255382935,-3.2484292371152956,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
473,78,60,87016.4,7.3,HW,,2,-2.830091552442169,-3.1973382077354913,-2.947875706052806,-2.5257031913841335,-2.448796535223899,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
474,78,23,88734.2,6.8,HW,,2,-3.4083727184710524,-3.7088902268249107,-3.3833856484552873,-3.227431280958889,-3.0385486305982283,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
475,78,23,90327.8,6.8,HW,,2,-3.4047614765068053,-3.7106830954715204,-3.3995274861919085,-3.24334988609182,-3.047864530633901,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
476,78,23,93147.1,6.8,HW,,2,-3.39852602295298,-3.713854929416919,-3.4276281330964955,-3.2712237147476784,-3.0627893814287717,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
477,78,37,103042.9,7.1,HW,,2,-3.008084204570489,-3.3991287262858103,-3.247240861980031,-2.9318260094601363,-2.746213790867775,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
478,78,34,103133.2,7.0,HW,,2,-3.1226607547889516,-3.501154201694159,-3.333603235826615,-3.070783205073185,-2.8542718848644046,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
479,79,104,43438.8,7.6,HW,,2,-2.0131468769305285,-2.4648725558224833,-2.2688543047339333,-1.6596802280169076,-1.687294277059704,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
480,79,53,79172.0,7.2,FW,,2,-2.9447071380549317,-3.2770449689443777,-2.940133108594297,-2.5708791872341075,-2.510427598297637,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
481,79,44,95294.7,7.2,HW,,2,-2.91462088349948,-3.2951837009528466,-3.0979834706980105,-2.7285345373435734,-2.5994715045235344,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
482,79,12,101623.4,6.5,HW,,2,-3.8284638576592678,-4.109513793506476,-3.8378337783468237,-3.8480027378682395,-3.4990541876543895,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
487,82,19,1075.0,6.7,HW,,2,-0.43710275925409436,0.03674398566551714,-1.594645663497762,-0.8721844794822463,-0.6205925287331084,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
488,82,72,16238.0,7.4,HW,,2,-1.1602403056625767,-1.5921490611037412,-1.7776079243692013,-0.9677718917700985,-0.985542384437814,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
489,82,7,17237.0,6.2,HW,,2,-2.489338786000174,-2.8394427036755876,-2.7758268412282243,-2.6148709908688526,-2.193308365790552,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
490,82,68,19734.4,7.4,HW,,2,-1.34306836427969,-1.7887672842449895,-1.8817754582468735,-1.1271975239846974,-1.133833237642789,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
491,82,29,21773.1,6.9,HW,,2,-1.845391050559278,-2.2821262944341174,-2.2457597462333876,-1.812271086328793,-1.6224513783745347,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
492,82,42.07241,27975.5,7.1,HW,,2,-1.9206762812430584,-2.369700076135508,-2.2592862899803836,-1.7803798347249369,-1.6858296047999075,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
493,82,70,31532.7,7.4,HW,,2,-1.809734987884995,-2.265116228162175,-2.157529636198218,-1.5464843024860138,-1.5417634506261575,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
494,82,49,34721.3,7.2,HW,,2,-2.0630462730323234,-2.5145075614772345,-2.3340252268410504,-1.8656609331954053,-1.8063681679720802,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
495,82,4,42738.1,5.9,HW,,2,-4.150308507543951,-4.404570302135452,-3.8486924646246425,-3.9559763905283134,-3.7609871640549026,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
496,82,56.215053,59860.9,7.3,HW,,2,-2.5606842666087,-3.009977416935278,-2.652061921650762,-2.2411747057229294,-2.2459943003916947,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
497,82,41,68802.6,7.1,HW,,2,-2.9037942218922668,-3.3428300743091772,-2.901640457014383,-2.5904753220318706,-2.5420855506572564,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
498,82,25,71119.5,6.9,HW,,2,-3.168544058336785,-3.5737572116270004,-3.09683450917138,-2.893229977178762,-2.7954390809724843,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
499,82,101,72285.9,7.6,HW,,2,-2.5336684268752383,-2.955345118047521,-2.6253563424915525,-2.05168381598586,-2.06405960886634,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
500,82,24.633328,84935.6,6.9,HW,,2,-3.2833878262710834,-3.5893009192753595,-3.248685239632345,-3.0387803865955916,-2.8864709720249424,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
501,82,55,86651.0,7.3,HW,,2,-2.830731933469987,-3.1969271169953615,-2.9443430360355167,-2.5221581627430556,-2.446722784287888,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
502,82,34,89105.6,7.0,HW,,2,-3.1493567238543374,-3.4853725474351327,-3.2012622935276105,-2.936795950296799,-2.7811263827342874,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
503,82,126,95151.5,7.7,HW,,2,-2.5088745117449727,-2.919321523700112,-2.7948515193296966,-2.174416637519619,-2.1033685860318503,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
504,82,60,100981.9,7.3,HW,,2,-2.8074403680925895,-3.2130499968194703,-3.076343037580583,-2.657052154152612,-2.5208640838727705,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
505,82,24.723261,104417.1,6.9,HW,,2,-3.243586990662211,-3.611218445968965,-3.4368955851608987,-3.227636740228544,-2.9909665841136674,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
506,82,32.708688,104576.4,7.0,HW,,2,-3.1201232451032674,-3.5027778638620726,-3.3465520172123786,-3.084147053613676,-2.8612106371964177,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
507,82,44,106368.1,7.2,HW,,2,-2.896776798416311,-3.307641752955463,-3.19669996374893,-2.830685814196754,-2.654946555098966,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
508,83,64,67886.9,7.3,HW,,2,-2.6958908019712005,-3.1450983306671283,-2.747735518654182,-2.3304943008971915,-2.323546860000258,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
509,83,55,98069.5,7.3,HW,,2,-2.8118938978153647,-3.2097734213636557,-3.0505238011719977,-2.630274410708596,-2.506199903931428,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
510,83,24.723261,105792.7,6.9,HW,,2,-3.241064397246417,-3.6127660552249115,-3.449298594692737,-3.2404120806028485,-2.997683683785276,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
511,84,55,19554.3,7.3,HW,,2,-1.3969661886706872,-1.8433857601876555,-1.9252603705050364,-1.2255272687077703,-1.1998523940677037,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
512,84,14,24156.6,6.6,HW,,2,-2.307770438123567,-2.7158594320657525,-2.5726709100125174,-2.3506410931218262,-2.0511841074024417,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
513,84,23,30109.9,6.8,HW,,2,-2.3111959588410014,-2.738079536306733,-2.53910475424304,-2.2581864092895083,-2.0798104130881248,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
514,84,12,31687.3,6.5,HW,,2,-2.7586695994704864,-3.147265295587172,-2.8629268406746644,-2.7782662142383026,-2.468242789819525,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
515,84,50,39670.6,7.2,HW,,2,-2.2056195017100877,-2.6554968590091304,-2.4235374056517935,-1.9991259644633652,-1.9640122256587946,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
516,84,62,50619.0,7.3,HW,,2,-2.3811234751913304,-2.8315211192970615,-2.5297154808377385,-2.130583454757547,-2.1170609550007393,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
517,84,38,59194.3,7.1,HW,,2,-2.7373148984029543,-3.1770434198118873,-2.7837342910613723,-2.4814356549590855,-2.441001043389745,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
518,84,25,59711.8,6.9,HW,,2,-2.969349526318702,-3.3926611639999877,-2.9549002419907158,-2.7625666259212256,-2.6786140221975323,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
519,84,60,65335.9,7.3,HW,,2,-2.6546947166303387,-3.103844185025536,-2.718234111978949,-2.3026808051205734,-2.2985045012566525,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
520,84,56,68507.7,7.3,HW,,2,-2.7056862037534684,-3.154919482563424,-2.754797476221166,-2.337188432303252,-2.3297371246268614,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
521,84,19,73952.0,6.7,HW,,2,-3.475884698139057,-3.814271251430226,-3.3232247811045466,-3.2291936492198765,-3.072141157578411,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
522,84,19,77892.2,6.7,HW,,2,-3.53681339293165,-3.818704146160003,-3.368492088854686,-3.271935585477757,-3.101177301938321,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
523,84,30,80054.2,7.0,HW,,2,-3.1689165214092663,-3.4751893325330716,-3.1084444386400554,-2.8456480873988155,-2.7291507003121818,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
524,84,34,84108.6,7.0,HW,,2,-3.159895183803972,-3.4797507071821774,-3.1508451291899715,-2.886997489401944,-2.752098821522097,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
525,84,26,87541.5,6.9,HW,,2,-3.2775632920155897,-3.5922326690282467,-3.275400372448263,-3.065015030641146,-2.9016971676528325,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
526,84,66,89860.0,7.4,HW,,2,-2.7348303652532944,-3.118701248560382,-2.909285075185359,-2.4362045392193603,-2.3582503162592463,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
527,84,44,92679.1,7.2,HW,,2,-2.9191384449513182,-3.2922410382821186,-3.073623185978314,-2.7037469488712698,-2.586172801560435,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
528,84,11,94308.7,6.4,HW,,2,-4.013007582101419,-4.243383829636365,-3.886265400576976,-3.953924037318595,-3.6159462622564695,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
529,84,28,95114.1,6.9,HW,,2,-3.2615727611396297,-3.600752170228873,-3.3501599327142535,-3.139435843611779,-2.9432407046384186,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
530,84,31,96427.3,7.0,HW,,2,-3.1349373180072284,-3.4936097753278803,-3.271884927984477,-3.0077079468554673,-2.820127058237037,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
531,84,66,96739.1,7.4,HW,,2,-2.724352818682899,-3.126440532387498,-2.971951204863455,-2.500521451921466,-2.3919911260575617,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
532,84,25,97589.5,6.9,HW,,2,-3.2566207535879994,-3.6035371018602844,-3.3737515065550676,-3.1632284497849423,-2.9565574848600225,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
533,84,2,98336.6,5.6,HW,,2,-5.645009754892861,-5.625763528628141,-5.116535905701372,-5.229774918081171,-5.037236672561847,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
534,84,78,102561.4,7.4,HW,,2,-2.7160514358260808,-3.132990870691437,-3.022852731336389,-2.5536066401167403,-2.4209468321182634,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
535,84,82,103678.9,7.5,HW,,2,-2.634183106208059,-3.0591078921125137,-2.9710557473462864,-2.4524869738200135,-2.3189057658932266,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
536,85,55,20816.7,7.3,HW,,2,-1.4584204657450794,-1.907501482985562,-1.96064026775427,-1.2788979977941133,-1.2507067581284417,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
537,85,14,22319.2,6.6,HW,,2,-2.2179945004913373,-2.626713944351494,-2.520147127562095,-2.2767946120814346,-1.959808188909735,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
538,85,23,26126.4,6.8,HW,,2,-2.152565027798872,-2.5813933787942833,-2.4436287242022887,-2.1215195782703136,-1.9215329626677835,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
539,85,12,34118.9,6.5,HW,,2,-2.846038849464052,-3.2324242605067974,-2.9170068731917564,-2.853791821388538,-2.545402378254555,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
